userId,movieId,rating
C5029,I-1032,
C5029,I-1082,
C5029,I-1055,
C5029,I-1081,
C5029,I-1036,
C5029,I-1012,
C5029,I-1077,
C5029,I-1062,
C5030,I-1081,
C5030,I-1009,
C5030,I-1057,
C5030,I-1071,
C5030,I-1080,
C5031,I-1059,
C5031,I-1064,
C5031,I-1062,
C5031,I-1071,
C5031,I-1074,
C5031,I-1011,
C5031,I-1059,
C5031,I-1069,
C5031,I-1079,
C5031,I-1020,
C5031,I-1061,
C5031,I-1062,
C5031,I-1076,
C5031,I-1062,
C5031,I-1069,
C5031,I-1059,
C5031,I-1020,
C5031,I-1065,
C5031,I-1071,
C5032,I-1062,
C5032,I-1054,
C5032,I-1063,
C5032,I-1045,
C5032,I-1067,
C5032,I-1063,
C5032,I-1041,
C5032,I-1061,
C5032,I-1068,
C5032,I-1052,
C5032,I-1063,
C5032,I-1078,
C5032,I-1064,
C5032,I-1063,
C5032,I-1059,
C5033,I-1070,
C5033,I-1068,
C5033,I-1070,
C5033,I-1068,
C5033,I-1076,
C5033,I-1014,
C5033,I-1078,
C5033,I-1010,
C5033,I-1070,
C5033,I-1046,
C5033,I-1039,
C5033,I-1013,
C5034,I-1048,
C5034,I-1045,
C5034,I-1068,
C5034,I-1060,
C5034,I-1076,
C5034,I-1054,
C5034,I-1064,
C5034,I-1053,
C5034,I-1060,
C5034,I-1057,
C5034,I-1052,
C5034,I-1043,
C5034,I-1071,
C5034,I-1053,
C5034,I-1049,
C5034,I-1061,
C5034,I-1058,
C5034,I-1068,
C5034,I-1081,
C5034,I-1067,
C5034,I-1058,
C5034,I-1047,
C5034,I-1050,
C5035,I-1064,
C5035,I-1029,
C5035,I-1081,
C5035,I-1071,
C5035,I-1078,
C5035,I-1069,
C5035,I-1021,
C5035,I-1061,
C5035,I-1018,
C5035,I-1063,
C5035,I-1062,
C5035,I-1078,
C5035,I-1081,
C5035,I-1060,
C5035,I-1059,
C5035,I-1063,
C5035,I-1022,
C5035,I-1042,
C5035,I-1057,
C5035,I-1063,
C5035,I-1061,
C5035,I-1005,
C5035,I-1080,
C5036,I-1065,
C5036,I-1013,
C5036,I-1065,
C5036,I-1080,
C5036,I-1068,
C5036,I-1040,
C5036,I-1016,
C5036,I-1007,
C5037,I-1064,
C5037,I-1010,
C5037,I-1068,
C5037,I-1063,
C5037,I-1063,
C5037,I-1069,
C5037,I-1057,
C5037,I-1050,
C5037,I-1057,
C5037,I-1050,
C5037,I-1016,
C5037,I-1046,
C5037,I-1060,
C5037,I-1064,
C5037,I-1065,
C5038,I-1036,
C5038,I-1058,
C5038,I-1082,
C5038,I-1008,
C5038,I-1057,
C5038,I-1048,
C5038,I-1047,
C5038,I-1072,
C5038,I-1070,
C5038,I-1080,
C5038,I-1078,
C5038,I-1063,
C5039,I-1059,
C5039,I-1079,
C5039,I-1078,
C5039,I-1060,
C5039,I-1063,
C5039,I-1042,
C5039,I-1040,
C5039,I-1060,
C5039,I-1021,
C5039,I-1052,
C5039,I-1057,
C5039,I-1068,
C5039,I-1077,
C5039,I-1062,
C5039,I-1059,
C5039,I-1063,
C5039,I-1024,
C5039,I-1067,
C5039,I-1052,
C5039,I-1062,
C5039,I-1068,
C5039,I-1069,
C5039,I-1008,
C5039,I-1052,
C5040,I-1051,
C5040,I-1013,
C5040,I-1012,
C5040,I-1049,
C5040,I-1054,
C5040,I-1048,
C5040,I-1044,
C5040,I-1082,
C5040,I-1048,
C5040,I-1059,
C5040,I-1051,
C5040,I-1069,
C5040,I-1010,
C5040,I-1047,
C5040,I-1012,
C5040,I-1009,
C5040,I-1048,
C5040,I-1077,
C5041,I-1031,
C5041,I-1063,
C5041,I-1052,
C5041,I-1049,
C5041,I-1022,
C5041,I-1056,
C5041,I-1065,
C5041,I-1064,
C5041,I-1079,
C5041,I-1077,
C5041,I-1012,
C5042,I-1054,
C5042,I-1009,
C5042,I-1067,
C5042,I-1070,
C5042,I-1078,
C5042,I-1011,
C5042,I-1073,
C5042,I-1043,
C5042,I-1080,
C5042,I-1081,
C5042,I-1075,
C5042,I-1070,
C5042,I-1047,
C5042,I-1034,
C5042,I-1033,
C5043,I-1043,
C5043,I-1050,
C5043,I-1039,
C5043,I-1080,
C5043,I-1032,
C5043,I-1071,
C5043,I-1019,
C5043,I-1069,
C5043,I-1045,
C5044,I-1073,
C5044,I-1052,
C5044,I-1003,
C5044,I-1039,
C5044,I-1078,
C5044,I-1035,
C5044,I-1059,
C5044,I-1002,
C5044,I-1071,
C5044,I-1080,
C5044,I-1037,
C5044,I-1081,
C5045,I-1070,
C5045,I-1050,
C5045,I-1046,
C5045,I-1059,
C5045,I-1074,
C5045,I-1059,
C5045,I-1064,
C5045,I-1062,
C5045,I-1009,
C5045,I-1080,
C5045,I-1055,
C5045,I-1062,
C5045,I-1079,
C5046,I-1031,
C5046,I-1068,
C5046,I-1052,
C5046,I-1082,
C5046,I-1054,
C5046,I-1080,
C5046,I-1045,
C5046,I-1044,
C5046,I-1043,
C5047,I-1008,
C5047,I-1046,
C5047,I-1067,
C5047,I-1006,
C5047,I-1011,
C5047,I-1070,
C5047,I-1070,
C5047,I-1076,
C5047,I-1068,
C5048,I-1058,
C5048,I-1070,
C5048,I-1014,
C5048,I-1055,
C5048,I-1052,
C5048,I-1013,
C5048,I-1042,
C5048,I-1053,
C5049,I-1012,
C5049,I-1058,
C5049,I-1022,
C5049,I-1013,
C5049,I-1065,
C5049,I-1063,
C5049,I-1050,
C5049,I-1047,
C5049,I-1056,
C5049,I-1059,
C5049,I-1045,
C5049,I-1019,
C5049,I-1067,
C5049,I-1050,
C5049,I-1066,
C5049,I-1049,
C5049,I-1057,
C5050,I-1070,
C5050,I-1013,
C5050,I-1069,
C5050,I-1007,
C5050,I-1078,
C5050,I-1015,
C5050,I-1045,
C5050,I-1069,
C5050,I-1037,
C5050,I-1081,
C5050,I-1070,
C5051,I-1055,
C5051,I-1073,
C5051,I-1058,
C5051,I-1051,
C5051,I-1078,
C5051,I-1052,
C5051,I-1055,
C5051,I-1073,
C5052,I-1009,
C5052,I-1053,
C5052,I-1048,
C5052,I-1070,
C5052,I-1048,
C5052,I-1008,
C5052,I-1066,
C5052,I-1031,
C5052,I-1070,
C5052,I-1014,
C5052,I-1079,
C5052,I-1078,
C5053,I-1013,
C5053,I-1053,
C5053,I-1051,
C5053,I-1068,
C5053,I-1051,
C5053,I-1048,
C5053,I-1027,
C5053,I-1005,
C5053,I-1053,
C5053,I-1003,
C5053,I-1027,
C5054,I-1080,
C5054,I-1068,
C5054,I-1077,
C5054,I-1074,
C5054,I-1048,
C5054,I-1050,
C5054,I-1052,
C5054,I-1075,
C5054,I-1078,
C5054,I-1063,
C5054,I-1053,
C5054,I-1080,
C5054,I-1013,
C5054,I-1064,
C5054,I-1052,
C5054,I-1062,
C5054,I-1069,
C5055,I-1081,
C5055,I-1061,
C5055,I-1059,
C5055,I-1064,
C5055,I-1020,
C5055,I-1062,
C5055,I-1063,
C5055,I-1060,
C5055,I-1073,
C5055,I-1064,
C5056,I-1064,
C5056,I-1068,
C5056,I-1052,
C5056,I-1081,
C5056,I-1001,
C5056,I-1066,
C5056,I-1052,
C5056,I-1080,
C5056,I-1051,
C5056,I-1064,
C5056,I-1056,
C5056,I-1063,
C5056,I-1059,
C5056,I-1075,
C5056,I-1068,
C5056,I-1064,
C5056,I-1060,
C5056,I-1075,
C5056,I-1069,
C5056,I-1050,
C5056,I-1081,
C5056,I-1020,
C5056,I-1060,
C5056,I-1078,
C5056,I-1061,
C5056,I-1056,
C5056,I-1057,
C5057,I-1052,
C5057,I-1009,
C5057,I-1075,
C5057,I-1036,
C5057,I-1075,
C5057,I-1042,
C5057,I-1055,
C5057,I-1036,
C5057,I-1053,
C5057,I-1052,
C5057,I-1066,
C5057,I-1011,
C5057,I-1002,
C5057,I-1071,
C5057,I-1068,
C5057,I-1001,
C5057,I-1079,
C5058,I-1041,
C5058,I-1077,
C5058,I-1061,
C5058,I-1069,
C5058,I-1060,
C5058,I-1077,
C5058,I-1060,
C5058,I-1067,
C5058,I-1061,
C5058,I-1059,
C5058,I-1066,
C5058,I-1063,
C5058,I-1060,
C5058,I-1064,
C5058,I-1045,
C5058,I-1069,
C5059,I-1002,
C5059,I-1070,
C5059,I-1067,
C5059,I-1036,
C5059,I-1069,
C5059,I-1066,
C5059,I-1055,
C5059,I-1072,
C5059,I-1054,
C5059,I-1068,
C5060,I-1062,
C5060,I-1067,
C5060,I-1073,
C5060,I-1058,
C5060,I-1067,
C5060,I-1077,
C5060,I-1007,
C5060,I-1080,
C5061,I-1059,
C5061,I-1062,
C5061,I-1010,
C5061,I-1074,
C5061,I-1069,
C5061,I-1060,
C5061,I-1051,
C5061,I-1058,
C5061,I-1058,
C5061,I-1008,
C5061,I-1067,
C5061,I-1058,
C5061,I-1063,
C5061,I-1061,
C5061,I-1062,
C5061,I-1070,
C5062,I-1004,
C5062,I-1061,
C5062,I-1070,
C5062,I-1062,
C5062,I-1061,
C5062,I-1062,
C5062,I-1051,
C5062,I-1047,
C5062,I-1062,
C5062,I-1077,
C5062,I-1078,
C5062,I-1062,
C5062,I-1060,
C5062,I-1081,
C5062,I-1061,
C5062,I-1049,
C5062,I-1061,
C5062,I-1061,
C5062,I-1082,
C5062,I-1064,
C5062,I-1059,
C5062,I-1020,
C5062,I-1052,
C5062,I-1081,
C5062,I-1078,
C5062,I-1059,
C5063,I-1006,
C5063,I-1048,
C5063,I-1005,
C5063,I-1013,
C5063,I-1012,
C5063,I-1077,
C5063,I-1027,
C5064,I-1034,
C5064,I-1034,
C5064,I-1014,
C5064,I-1077,
C5064,I-1073,
C5064,I-1079,
C5065,I-1013,
C5065,I-1063,
C5065,I-1059,
C5065,I-1057,
C5065,I-1062,
C5065,I-1008,
C5065,I-1064,
C5065,I-1068,
C5065,I-1061,
C5065,I-1057,
C5065,I-1021,
C5065,I-1064,
C5065,I-1070,
C5065,I-1061,
C5065,I-1059,
C5065,I-1010,
C5065,I-1059,
C5065,I-1015,
C5065,I-1060,
C5066,I-1014,
C5067,I-1008,
C5067,I-1039,
C5067,I-1018,
C5067,I-1069,
C5067,I-1050,
C5067,I-1043,
C5067,I-1045,
C5067,I-1051,
C5067,I-1051,
C5068,I-1060,
C5068,I-1036,
C5068,I-1062,
C5068,I-1060,
C5068,I-1068,
C5068,I-1020,
C5068,I-1075,
C5068,I-1062,
C5068,I-1056,
C5068,I-1051,
C5068,I-1051,
C5068,I-1077,
C5068,I-1061,
C5068,I-1022,
C5068,I-1070,
C5068,I-1061,
C5068,I-1064,
C5068,I-1061,
C5068,I-1064,
C5069,I-1053,
C5069,I-1064,
C5069,I-1050,
C5069,I-1060,
C5069,I-1072,
C5069,I-1060,
C5069,I-1062,
C5069,I-1063,
C5069,I-1073,
C5069,I-1057,
C5069,I-1082,
C5069,I-1077,
C5069,I-1059,
C5069,I-1049,
C5069,I-1021,
C5069,I-1047,
C5069,I-1081,
C5069,I-1080,
C5069,I-1062,
C5069,I-1059,
C5069,I-1048,
C5069,I-1046,
C5069,I-1060,
C5069,I-1063,
C5069,I-1011,
C5069,I-1064,
C5069,I-1019,
C5070,I-1050,
C5070,I-1012,
C5070,I-1019,
C5070,I-1059,
C5070,I-1058,
C5070,I-1061,
C5070,I-1080,
C5070,I-1011,
C5070,I-1011,
C5070,I-1062,
C5070,I-1033,
C5070,I-1060,
C5070,I-1042,
C5070,I-1054,
C5070,I-1062,
C5070,I-1082,
C5070,I-1078,
C5070,I-1063,
C5070,I-1061,
C5070,I-1022,
C5071,I-1048,
C5071,I-1068,
C5071,I-1014,
C5071,I-1053,
C5071,I-1061,
C5071,I-1058,
C5071,I-1056,
C5072,I-1058,
C5072,I-1031,
C5072,I-1068,
C5072,I-1066,
C5072,I-1079,
C5072,I-1040,
C5072,I-1065,
C5072,I-1077,
C5073,I-1063,
C5073,I-1077,
C5073,I-1013,
C5073,I-1076,
C5073,I-1068,
C5073,I-1067,
C5073,I-1072,
C5073,I-1050,
C5073,I-1079,
C5073,I-1079,
C5073,I-1014,
C5073,I-1082,
C5073,I-1047,
C5073,I-1049,
C5074,I-1063,
C5074,I-1061,
C5074,I-1068,
C5074,I-1082,
C5074,I-1077,
C5074,I-1050,
C5074,I-1059,
C5074,I-1061,
C5074,I-1069,
C5074,I-1057,
C5074,I-1062,
C5074,I-1065,
C5074,I-1061,
C5075,I-1081,
C5075,I-1078,
C5075,I-1057,
C5075,I-1064,
C5075,I-1012,
C5075,I-1070,
C5075,I-1059,
C5075,I-1046,
C5075,I-1062,
C5075,I-1063,
C5075,I-1011,
C5075,I-1058,
C5075,I-1059,
C5075,I-1061,
C5075,I-1049,
C5075,I-1077,
C5075,I-1052,
C5075,I-1020,
C5075,I-1020,
C5076,I-1063,
C5076,I-1060,
C5076,I-1062,
C5076,I-1047,
C5076,I-1038,
C5076,I-1068,
C5076,I-1049,
C5076,I-1012,
C5076,I-1079,
C5076,I-1059,
C5076,I-1050,
C5076,I-1062,
C5076,I-1082,
C5076,I-1073,
C5076,I-1079,
C5076,I-1053,
C5076,I-1064,
C5076,I-1059,
C5076,I-1079,
C5076,I-1062,
C5077,I-1053,
C5077,I-1052,
C5077,I-1070,
C5077,I-1041,
C5077,I-1056,
C5077,I-1012,
C5077,I-1050,
C5077,I-1076,
C5078,I-1082,
C5078,I-1022,
C5078,I-1077,
C5078,I-1080,
C5078,I-1072,
C5078,I-1072,
C5078,I-1076,
C5078,I-1074,
C5078,I-1067,
C5078,I-1031,
C5079,I-1078,
C5079,I-1068,
C5079,I-1046,
C5079,I-1074,
C5079,I-1005,
C5079,I-1052,
C5079,I-1040,
C5079,I-1052,
C5079,I-1044,
C5079,I-1079,
C5079,I-1041,
C5079,I-1002,
C5080,I-1043,
C5080,I-1059,
C5080,I-1012,
C5080,I-1068,
C5080,I-1014,
C5080,I-1061,
C5080,I-1059,
C5080,I-1006,
C5080,I-1063,
C5080,I-1068,
C5080,I-1063,
C5080,I-1061,
C5080,I-1041,
C5080,I-1062,
C5080,I-1031,
C5080,I-1059,
C5080,I-1064,
C5080,I-1078,
C5080,I-1023,
C5080,I-1051,
C5080,I-1077,
C5080,I-1061,
C5080,I-1052,
C5080,I-1008,
C5080,I-1061,
C5080,I-1059,
C5081,I-1070,
C5081,I-1064,
C5081,I-1059,
C5081,I-1061,
C5081,I-1080,
C5081,I-1072,
C5081,I-1051,
C5081,I-1054,
C5081,I-1079,
C5081,I-1060,
C5081,I-1064,
C5081,I-1078,
C5081,I-1064,
C5081,I-1065,
C5081,I-1036,
C5081,I-1050,
C5081,I-1063,
C5081,I-1079,
C5081,I-1077,
C5081,I-1081,
C5082,I-1013,
C5082,I-1047,
C5082,I-1063,
C5082,I-1056,
C5082,I-1006,
C5082,I-1052,
C5082,I-1065,
C5083,I-1069,
C5083,I-1034,
C5083,I-1069,
C5083,I-1070,
C5083,I-1045,
C5083,I-1067,
C5083,I-1067,
C5083,I-1069,
C5083,I-1015,
C5083,I-1077,
C5084,I-1063,
C5084,I-1055,
C5084,I-1066,
C5084,I-1060,
C5084,I-1062,
C5084,I-1059,
C5084,I-1047,
C5084,I-1063,
C5084,I-1079,
C5084,I-1064,
C5084,I-1017,
C5084,I-1047,
C5084,I-1060,
C5084,I-1078,
C5084,I-1064,
C5084,I-1002,
C5084,I-1061,
C5084,I-1068,
C5084,I-1070,
C5084,I-1054,
C5084,I-1063,
C5084,I-1057,
C5085,I-1080,
C5085,I-1066,
C5085,I-1077,
C5085,I-1054,
C5085,I-1055,
C5085,I-1068,
C5085,I-1043,
C5085,I-1053,
C5085,I-1058,
C5085,I-1073,
C5085,I-1080,
C5085,I-1072,
C5085,I-1050,
C5085,I-1055,
C5085,I-1056,
C5086,I-1058,
C5086,I-1069,
C5086,I-1013,
C5086,I-1032,
C5086,I-1052,
C5086,I-1048,
C5086,I-1020,
C5086,I-1045,
C5086,I-1052,
C5086,I-1064,
C5086,I-1052,
C5086,I-1059,
C5086,I-1077,
C5086,I-1020,
C5086,I-1031,
C5086,I-1043,
C5086,I-1068,
C5086,I-1065,
C5087,I-1082,
C5087,I-1077,
C5087,I-1069,
C5087,I-1058,
C5087,I-1077,
C5087,I-1011,
C5087,I-1055,
C5087,I-1062,
C5087,I-1017,
C5087,I-1073,
C5088,I-1050,
C5088,I-1055,
C5088,I-1067,
C5088,I-1062,
C5088,I-1080,
C5088,I-1063,
C5088,I-1062,
C5088,I-1057,
C5088,I-1049,
C5088,I-1068,
C5088,I-1021,
C5088,I-1062,
C5088,I-1063,
C5088,I-1060,
C5088,I-1008,
C5088,I-1080,
C5088,I-1064,
C5088,I-1018,
C5088,I-1060,
C5088,I-1063,
C5088,I-1055,
C5088,I-1063,
C5088,I-1062,
C5088,I-1057,
C5088,I-1055,
C5088,I-1064,
C5088,I-1060,
C5089,I-1005,
C5089,I-1049,
C5089,I-1025,
C5089,I-1051,
C5089,I-1046,
C5089,I-1065,
C5089,I-1044,
C5089,I-1068,
C5090,I-1067,
C5090,I-1064,
C5090,I-1082,
C5090,I-1048,
C5090,I-1058,
C5090,I-1059,
C5090,I-1081,
C5090,I-1072,
C5090,I-1063,
C5090,I-1080,
C5090,I-1081,
C5090,I-1059,
C5090,I-1060,
C5090,I-1053,
C5090,I-1075,
C5090,I-1060,
C5090,I-1062,
C5090,I-1061,
C5090,I-1064,
C5091,I-1021,
C5091,I-1016,
C5091,I-1051,
C5091,I-1074,
C5091,I-1060,
C5091,I-1077,
C5091,I-1005,
C5091,I-1065,
C5091,I-1081,
C5091,I-1077,
C5091,I-1001,
C5091,I-1062,
C5091,I-1051,
C5091,I-1059,
C5091,I-1013,
C5091,I-1081,
C5091,I-1055,
C5091,I-1005,
C5091,I-1075,
C5091,I-1003,
C5091,I-1052,
C5091,I-1064,
C5091,I-1047,
C5091,I-1056,
C5091,I-1019,
C5091,I-1059,
C5091,I-1064,
C5091,I-1017,
C5092,I-1072,
C5092,I-1067,
C5092,I-1047,
C5092,I-1062,
C5092,I-1080,
C5092,I-1013,
C5092,I-1054,
C5092,I-1080,
C5092,I-1069,
C5093,I-1039,
C5093,I-1014,
C5093,I-1055,
C5093,I-1059,
C5093,I-1057,
C5093,I-1059,
C5093,I-1050,
C5093,I-1063,
C5093,I-1016,
C5093,I-1048,
C5093,I-1016,
C5093,I-1062,
C5093,I-1002,
C5093,I-1047,
C5093,I-1053,
C5093,I-1021,
C5093,I-1048,
C5094,I-1012,
C5094,I-1064,
C5094,I-1081,
C5094,I-1064,
C5094,I-1016,
C5094,I-1059,
C5094,I-1051,
C5094,I-1057,
C5094,I-1045,
C5094,I-1078,
C5094,I-1010,
C5094,I-1062,
C5094,I-1046,
C5094,I-1047,
C5094,I-1043,
C5094,I-1021,
C5094,I-1060,
C5094,I-1068,
C5094,I-1039,
C5094,I-1070,
C5095,I-1011,
C5095,I-1012,
C5095,I-1078,
C5095,I-1078,
C5095,I-1078,
C5095,I-1077,
C5095,I-1016,
C5095,I-1066,
C5095,I-1012,
C5095,I-1069,
C5095,I-1066,
C5096,I-1044,
C5096,I-1069,
C5096,I-1047,
C5096,I-1007,
C5096,I-1075,
C5096,I-1011,
C5096,I-1082,
C5096,I-1068,
C5096,I-1015,
C5096,I-1070,
C5096,I-1005,
C5096,I-1056,
C5096,I-1078,
C5096,I-1015,
C5097,I-1042,
C5097,I-1040,
C5097,I-1054,
C5097,I-1042,
C5097,I-1077,
C5098,I-1055,
C5098,I-1009,
C5098,I-1080,
C5098,I-1058,
C5098,I-1070,
C5098,I-1041,
C5098,I-1065,
C5098,I-1034,
C5098,I-1066,
C5098,I-1031,
C5098,I-1052,
C5098,I-1067,
C5098,I-1049,
C5098,I-1016,
C5098,I-1008,
C5099,I-1070,
C5099,I-1071,
C5099,I-1068,
C5099,I-1009,
C5099,I-1047,
C5099,I-1082,
C5100,I-1034,
C5100,I-1060,
C5100,I-1066,
C5100,I-1068,
C5100,I-1042,
C5100,I-1060,
C5100,I-1053,
C5100,I-1070,
C5100,I-1068,
C5100,I-1068,
C5100,I-1021,
C5100,I-1054,
C5100,I-1044,
C5100,I-1061,
C5100,I-1062,
C5100,I-1047,
C5101,I-1075,
C5101,I-1061,
C5101,I-1061,
C5101,I-1065,
C5101,I-1060,
C5101,I-1080,
C5101,I-1018,
C5101,I-1064,
C5101,I-1059,
C5101,I-1060,
C5101,I-1069,
C5101,I-1077,
C5101,I-1058,
C5101,I-1059,
C5101,I-1064,
C5101,I-1035,
C5101,I-1060,
C5101,I-1059,
C5101,I-1022,
C5101,I-1078,
C5101,I-1077,
C5101,I-1015,
C5101,I-1064,
C5101,I-1061,
C5102,I-1064,
C5102,I-1080,
C5102,I-1081,
C5102,I-1077,
C5102,I-1052,
C5102,I-1019,
C5102,I-1082,
C5102,I-1051,
C5102,I-1044,
C5102,I-1066,
C5102,I-1013,
C5102,I-1075,
C5102,I-1070,
C5103,I-1045,
C5103,I-1012,
C5103,I-1070,
C5103,I-1024,
C5103,I-1023,
C5103,I-1060,
C5103,I-1039,
C5103,I-1066,
C5103,I-1066,
C5103,I-1069,
C5103,I-1061,
C5103,I-1041,
C5103,I-1078,
C5103,I-1060,
C5104,I-1049,
C5104,I-1081,
C5104,I-1056,
C5104,I-1064,
C5104,I-1059,
C5104,I-1054,
C5104,I-1060,
C5104,I-1064,
C5104,I-1064,
C5104,I-1075,
C5104,I-1049,
C5104,I-1063,
C5104,I-1080,
C5104,I-1076,
C5104,I-1061,
C5104,I-1064,
C5104,I-1060,
C5105,I-1069,
C5105,I-1081,
C5105,I-1068,
C5105,I-1054,
C5105,I-1056,
C5105,I-1060,
C5105,I-1082,
C5106,I-1052,
C5106,I-1068,
C5106,I-1045,
C5106,I-1069,
C5106,I-1012,
C5106,I-1067,
C5106,I-1081,
C5106,I-1044,
C5106,I-1007,
C5106,I-1047,
C5106,I-1077,
C5106,I-1051,
C5107,I-1068,
C5107,I-1070,
C5107,I-1079,
C5107,I-1045,
C5107,I-1068,
C5107,I-1070,
C5107,I-1078,
C5107,I-1055,
C5107,I-1014,
C5107,I-1046,
C5107,I-1067,
C5108,I-1062,
C5108,I-1059,
C5108,I-1061,
C5108,I-1082,
C5108,I-1059,
C5108,I-1056,
C5108,I-1016,
C5108,I-1064,
C5108,I-1056,
C5108,I-1058,
C5108,I-1021,
C5108,I-1073,
C5108,I-1067,
C5108,I-1001,
C5108,I-1035,
C5108,I-1015,
C5108,I-1061,
C5108,I-1043,
C5109,I-1024,
C5109,I-1077,
C5109,I-1014,
C5109,I-1013,
C5109,I-1050,
C5109,I-1049,
C5109,I-1069,
C5109,I-1025,
C5109,I-1048,
C5109,I-1054,
C5109,I-1066,
C5109,I-1031,
C5110,I-1031,
C5110,I-1051,
C5110,I-1026,
C5110,I-1047,
C5110,I-1044,
C5111,I-1077,
C5111,I-1061,
C5111,I-1022,
C5111,I-1059,
C5111,I-1061,
C5111,I-1066,
C5111,I-1061,
C5111,I-1060,
C5111,I-1070,
C5111,I-1062,
C5111,I-1054,
C5111,I-1061,
C5111,I-1065,
C5111,I-1062,
C5111,I-1018,
C5111,I-1079,
C5111,I-1066,
C5111,I-1068,
C5111,I-1019,
C5111,I-1064,
C5111,I-1059,
C5112,I-1005,
C5112,I-1071,
C5112,I-1016,
C5112,I-1069,
C5112,I-1039,
C5112,I-1073,
C5112,I-1031,
C5112,I-1057,
C5112,I-1039,
C5112,I-1013,
C5113,I-1057,
C5113,I-1057,
C5113,I-1048,
C5113,I-1078,
C5113,I-1073,
C5113,I-1079,
C5113,I-1054,
C5113,I-1018,
C5113,I-1015,
C5114,I-1067,
C5114,I-1059,
C5114,I-1014,
C5114,I-1072,
C5114,I-1059,
C5114,I-1047,
C5114,I-1049,
C5114,I-1012,
C5114,I-1079,
C5114,I-1059,
C5114,I-1014,
C5114,I-1001,
C5114,I-1080,
C5114,I-1061,
C5114,I-1064,
C5114,I-1060,
C5114,I-1064,
C5114,I-1056,
C5114,I-1077,
C5114,I-1078,
C5114,I-1036,
C5114,I-1064,
C5114,I-1047,
C5114,I-1080,
C5114,I-1047,
C5115,I-1055,
C5115,I-1069,
C5115,I-1070,
C5115,I-1044,
C5115,I-1015,
C5115,I-1018,
C5115,I-1007,
C5115,I-1063,
C5116,I-1007,
C5116,I-1069,
C5116,I-1012,
C5116,I-1068,
C5116,I-1070,
C5116,I-1013,
C5116,I-1069,
C5116,I-1069,
C5117,I-1082,
C5117,I-1064,
C5117,I-1066,
C5117,I-1071,
C5117,I-1078,
C5117,I-1078,
C5117,I-1052,
C5118,I-1063,
C5118,I-1060,
C5118,I-1061,
C5118,I-1080,
C5118,I-1072,
C5118,I-1059,
C5118,I-1057,
C5118,I-1060,
C5118,I-1070,
C5118,I-1064,
C5118,I-1067,
C5118,I-1060,
C5118,I-1051,
C5118,I-1072,
C5118,I-1059,
C5118,I-1067,
C5118,I-1064,
C5118,I-1056,
C5118,I-1079,
C5118,I-1070,
C5118,I-1048,
C5118,I-1064,
C5118,I-1039,
C5118,I-1051,
C5118,I-1078,
C5118,I-1068,
C5119,I-1052,
C5119,I-1082,
C5119,I-1043,
C5119,I-1007,
C5119,I-1069,
C5119,I-1045,
C5119,I-1080,
C5119,I-1070,
C5119,I-1081,
C5119,I-1016,
C5119,I-1077,
C5119,I-1070,
C5120,I-1036,
C5120,I-1081,
C5120,I-1068,
C5120,I-1070,
C5120,I-1070,
C5120,I-1064,
C5120,I-1051,
C5120,I-1021,
C5120,I-1032,
C5121,I-1079,
C5121,I-1073,
C5121,I-1067,
C5121,I-1080,
C5121,I-1070,
C5121,I-1043,
C5121,I-1002,
C5121,I-1082,
C5121,I-1016,
C5121,I-1066,
C5121,I-1079,
C5121,I-1075,
C5121,I-1036,
C5121,I-1079,
C5121,I-1072,
C5122,I-1019,
C5122,I-1059,
C5122,I-1013,
C5122,I-1078,
C5122,I-1043,
C5122,I-1046,
C5122,I-1060,
C5122,I-1061,
C5122,I-1036,
C5122,I-1061,
C5122,I-1062,
C5122,I-1046,
C5122,I-1062,
C5122,I-1064,
C5123,I-1019,
C5123,I-1011,
C5123,I-1062,
C5123,I-1058,
C5123,I-1069,
C5123,I-1061,
C5123,I-1051,
C5123,I-1065,
C5123,I-1020,
C5123,I-1020,
C5123,I-1066,
C5123,I-1039,
C5123,I-1068,
C5123,I-1081,
C5123,I-1062,
C5123,I-1067,
C5123,I-1009,
C5123,I-1063,
C5123,I-1067,
C5123,I-1060,
C5123,I-1050,
C5123,I-1031,
C5124,I-1071,
C5124,I-1078,
C5124,I-1063,
C5124,I-1078,
C5124,I-1057,
C5124,I-1061,
C5124,I-1062,
C5124,I-1063,
C5124,I-1082,
C5124,I-1060,
C5124,I-1061,
C5124,I-1069,
C5124,I-1012,
C5124,I-1050,
C5124,I-1060,
C5124,I-1051,
C5124,I-1082,
C5124,I-1064,
C5124,I-1059,
C5124,I-1061,
C5124,I-1081,
C5124,I-1071,
C5124,I-1063,
C5125,I-1050,
C5125,I-1008,
C5125,I-1045,
C5125,I-1049,
C5125,I-1013,
C5125,I-1014,
C5125,I-1018,
C5125,I-1066,
C5125,I-1047,
C5125,I-1012,
C5125,I-1045,
C5125,I-1006,
C5126,I-1069,
C5126,I-1051,
C5126,I-1004,
C5126,I-1080,
C5126,I-1079,
C5126,I-1054,
C5126,I-1082,
C5126,I-1004,
C5126,I-1058,
C5126,I-1078,
C5126,I-1079,
C5126,I-1068,
C5126,I-1078,
C5126,I-1053,
C5126,I-1080,
C5126,I-1033,
C5127,I-1049,
C5127,I-1041,
C5127,I-1046,
C5127,I-1065,
C5127,I-1078,
C5127,I-1071,
C5127,I-1079,
C5127,I-1044,
C5128,I-1049,
C5128,I-1073,
C5128,I-1072,
C5128,I-1052,
C5128,I-1050,
