movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,country_1,country_2,country_3,studio,director,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,awards,contract_price,studio_score,price_class,writer_1,writer_2,actor_1,actor_2,actor_3,description,storyline
tt0811080,Speed Racer,2008,05-09-2008,135,PG,PG,6,66071,443,281,120000000,43945766,93945766,3606,3606,USA,Austra,Germa,WB,Lana Wachowski,Action,Adventure,Comedy,Drama,Family,Sci-Fi,Sport,,1 win & 12 nominations.,2385,10,3,Lilly Wachowski,Lana Wachowski,Emile Hirsch,Nicholas Elia,Susan Sarandon,"A young driver, Speed Racer, aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.","The story begins with Speed Racer who is a young man with natural racing instincts whose goal is to win The Crucible, a cross-country car racing rally that took the life of his older brother, Rex Racer. Speed is loyal to the family business, run by his parents Pops and Mom. Pops designed Speed's car, the Mach 5. The owner of Royalton Industries makes Speed a lucrative offer, Speed rejects the offer, angering the owner. Speed also uncovers a secret that top corporate interests, including Royalton, are fixing"
tt0413300,Spider-Man 3,2007,05-04-2007,139,PG-13,PG-13,6.2,471773,2011,413,258000000,336530303,890871626,4252,4324,USA,,,Sony Pictures/Columbia,Sam Raimi,Action,Adventure,Sci-Fi,,,,,,Nominated for 1 BAFTA Film Award.,2295,10,1,Sam Raimi,Ivan Raimi,Tobey Maguire,Kirsten Dunst,James Franco,"A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge.","Peter Parker has finally managed to piece together the once-broken parts of his life, maintaining a balance between his relationship with Mary-Jane and his responsibility as Spider-Man. But more challenges arise for our young hero. Peter's old friend Harry Obsourne has set out for revenge against Peter; taking up the mantle of his late father's persona as The New Goblin, and Peter must also capture Uncle Ben's real killer, Flint Marko, who has been transformed into his toughest foe yet, the Sandman. All hop"
tt2250912,Spider-Man: Homecoming,2017,07-07-2017,133,PG-13,PG-13,7.5,460468,1297,552,175000000,334201140,880166924,4348,4348,USA,,,Sony Pictures/Columbia,Jon Watts,Action,Adventure,Sci-Fi,,,,,,7 wins & 9 nominations.,2700,10,10,Jonathan Goldstein,John Francis Daley,Tom Holland,Michael Keaton,Robert Downey Jr.,"Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.","Thrilled by his experience with the Avengers, Peter returns home, where he lives with his Aunt May, under the watchful eye of his new mentor Tony Stark, Peter tries to fall back into his normal daily routine - distracted by thoughts of proving himself to be more than just your friendly neighborhood Spider-Man - but when the Vulture emerges as a new villain, everything that Peter holds most important will be threatened."
tt1017460,Splice,2009,06-04-2010,104,R,R,5.7,89204,384,373,30000000,17010170,26857459,2450,2450,Can,France,USA,WB,Vincenzo Natali,Drama,Horror,Sci-Fi,,,,,,4 wins & 23 nominations.,2195,6,1,Vincenzo Natali,Antoinette Terry Bryant,Adrien Brody,Sarah Polley,Delphine Chan　ac,Genetic engineers Clive Nicoli and Elsa Kast hope to achieve fame by successfully splicing together the DNA of different animals to create new hybrid animals for medical use.,"Two young rebellious scientists are told by their employers to halt groundbreaking work that has seen them produce new creatures with medical benefits by splicing together multiple organisms' DNA. They decide to secretly continue their work, but this time splicing in human DNA."
tt4972582,Split,2016,01-20-2017,117,PG-13,PG-13,7.3,380684,936,561,9000000,138291365,278454358,3038,3373,Jap,USA,,Universal,M. Night Shyamala,Horror,Thriller,,,,,,,9 wins & 21 nominations.,2145,4,1,M. Night Shyamalan,,James McAvoy,Anya Taylor-Joy,Betty Buckley,Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,"Though Kevin (James McAvoy) has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher (Betty Buckley), there remains one still submerged who is set to materialize and dominate all of the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him -- as well as everyone around him -- as the walls between his compartments shatter."
tt1895587,Spotlight,2015,11-20-2015,129,R,R,8.1,378269,552,518,20000000,45055776,98275238,5,1227,USA,,,ORF,Tom McCarthy,Biography,Crime,Drama,,,,,,Won 2 Oscars.,2325,4,5,Josh Singer,Tom McCarthy,Mark Ruffalo,Michael Keaton,Rachel McAdams,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","When the Boston Globe's tenacious ""Spotlight"" team of reporters delves into allegations of abuse in the Catholic Church, their year-long investigation uncovers a decades-long cover-up at the highest levels of Boston's religious, legal, and government establishment, touching off a wave of revelations around the world."
tt2101441,Spring Breakers,2012,03-22-2013,94,R,R,5.3,129087,618,456,5000000,14124284,31724284,3,1379,USA,France,,A24,Harmony Korine,Crime,Drama,,,,,,,11 wins & 34 nominations.,2145,4,1,Harmony Korine,,James Franco,Selena Gomez,Vanessa Hudgens,"Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are arrested, only to be bailed out by a drug and arms dealer.","Brit, Candy, Cotty, and Faith have been best friends since grade school. They live together in a boring college dorm and are hungry for adventure. All they have to do is save enough money for spring break to get their shot at having some real fun. A serendipitous encounter with rapper ""Alien"" promises to provide the girls with all the thrill and excitement they could hope for. With the encouragement of their new friend, it soon becomes unclear how far the girls are willing to go to experience a spring break"
tt3079380,Spy,2015,06-05-2015,119,R,R,7,217805,479,380,65000000,110825712,235666219,3711,3715,USA,UK,Franc,Fox,Paul Feig,Action,Comedy,Crime,,,,,,Nominated for 2 Golden Globes.,2195,6,1,Paul Feig,,Jude Law,Raad Rawi,Melissa McCarthy,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.","Susan Cooper is an unassuming, deskbound CIA analyst, and the unsung hero behind the Agency's most dangerous missions. But when her partner falls off the grid and another top agent is compromised, she volunteers to go deep undercover to infiltrate the world of a deadly arms dealer, and prevent a global crisis."
tt2170593,St. Vincent,2014,10-24-2014,102,PG-13,PG-13,7.2,90748,207,269,13000000,44137712,54837234,4,2552,USA,,,Wein.,Theodore Melfi,Comedy,Drama,,,,,,,Nominated for 2 Golden Globes.,2235,4,3,Theodore Melfi,,Bill Murray,Melissa McCarthy,Naomi Watts,"A young boy whose parents have just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic war veteran who lives next door.","Vincent is an old Vietnam vet whose stubbornly hedonistic ways have left him without money or a future. Things change when his new next-door neighbor's son, Oliver, needs a babysitter and Vince is willing enough for a fee. From that self-serving act, an unexpected friendship forms as Vincent and Oliver find so much of each other's needs through each other. As Vincent mentors Oliver in street survival and other worldly ways, Oliver begins to see more in the old man than just his foibles. When life takes a tu"
tt1389096,Stand Up Guys,2012,02-01-2013,95,R,R,6.5,51111,135,185,15000000,3310031,5072654,659,670,USA,,,LIONSGATE,Fisher Stevens,Comedy,Crime,Thriller,,,,,,Nominated for 1 Golden Globe.,2145,4,1,Noah Haidle,,Al Pacino,Christopher Walken,Alan Arkin,A pair of aging stickup men try to get the old gang back together for one last hurrah before one of the guys takes his last assignment - to kill his comrade.,"After 28 years, Val gets out of prison, and his friend Doc picks him up. The local mob boss, Claphands, wants Val dead (Claphands' son died in a robbery and he blames Val) and Doc has until morning to kill him. It's a long night: Val wants to party - they visit a cat house, Val needs Viagra, they break into a pharmacy. After midnight, they pick up Hirsch, their old wheelman, drive the city in a stolen car. They visit the cat house, help a woman in distress, bury a body, and eat at Doc's hangout, a caf　 wher"
tt0796366,Star Trek,2009,05-08-2009,127,PG-13,PG-13,7.9,561516,1620,539,150000000,257730019,385680446,3849,4053,USA,German,,Paramount,J.J. Abrams,Action,Adventure,Sci-Fi,,,,,,Won 1 Oscar.,2700,10,10,Roberto Orci,Alex Kurtzman,Chris Pine,Zachary Quinto,Leonard Nimoy,The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,"On the day of James T. Kirk's birth, his father dies on his damaged starship in a last stand against a Romulan mining vessel looking for Ambassador Spock, who in this time, has grown on Vulcan disdained by his neighbors for his half-human heritage. 25 years later, James T. Kirk has grown into a young rebellious troublemaker. Challenged by Captain Christopher Pike to realize his potential in Starfleet, he comes to annoy academy instructors like Commander Spock. Suddenly, there is an emergency on Vulcan and t"
tt2660888,Star Trek Beyond,2016,07-22-2016,122,PG-13,PG-13,7.1,214448,789,474,185000000,158848340,343471816,3928,3928,USA,China,Unite,Paramount,Justin Lin,Action,Adventure,Sci-Fi,Thriller,,,,,Nominated for 1 Oscar.,2295,10,1,Simon Pegg,Doug Jung,Chris Pine,Zachary Quinto,Karl Urban,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.","After stopping off at Starbase Yorktown, a remote outpost on the fringes of Federation space, the USS Enterprise, halfway into their five-year mission, is destroyed by an unstoppable wave of unknown aliens. With the crew stranded on an unknown planet and with no apparent means of rescue, they find themselves fighting against a ruthless enemy with a well-earned hatred of the Federation and everything it stands for. Only a rebellious alien warrior can help them reunite and leave the planet to stop this deadly"
tt1408101,Star Trek Into Darkness,2013,05-16-2013,132,PG-13,PG-13,7.7,449934,1218,616,190000000,228778661,467365246,3868,3907,USA,,,Paramount,J.J. Abrams,Action,Adventure,Sci-Fi,,,,,,Nominated for 1 Oscar.,2700,10,10,Roberto Orci,Alex Kurtzman,Chris Pine,Zachary Quinto,Zoe Saldana,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.","When the USS Enterprise crew is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis. With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction. As our space heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made"
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,05-19-2005,140,PG-13,PG-13,7.5,655343,3385,376,113000000,380270577,850035635,3661,3663,USA,,,20th Century Fox,George Lucas,Action,Adventure,Fantasy,Sci-Fi,,,,,Nominated for 1 Oscar.,2700,10,10,George Lucas,,Ewan McGregor,Natalie Portman,Hayden Christensen,"Three years into the Clone Wars, the Jedi rescue Palpatine from Count Dooku. As Obi-Wan pursues a new threat, Anakin acts as a double agent between the Jedi Council and Palpatine and is lured into a sinister plan to rule the galaxy.","Nearly three years have passed since the beginning of the Clone Wars. The Republic, with the help of the Jedi, take on Count Dooku and the Separatists. With a new threat rising, the Jedi Council sends Obi-Wan Kenobi and Anakin Skywalker to aid the captured Chancellor. Anakin feels he is ready to be promoted to Jedi Master. Obi-Wan is hunting down the Separatist General, Grievous. When Anakin has future visions of pain and suffering coming Padm　's way, he sees Master Yoda for counsel. When Darth Sidious exec"
tt1185834,Star Wars: The Clone Wars,2008,08-15-2008,98,PG,PG,5.9,51383,250,218,8500000,35161554,68282844,3452,3452,USA,,,WB,Dave Filoni,Animation,Action,Adventure,Family,Fantasy,Sci-Fi,,,2 nominations.,2145,4,1,Henry Gilroy,Steven Melching,Matt Lanter,Ashley Eckstein,James Arnold Taylor,"After the Republic's victory on Christophsis, Anakin and his new apprentice Ahsoka Tano must rescue the kidnapped son of Jabba the Hutt. Political intrigue complicates their mission.","As the Clone Wars sweep through the galaxy, the heroic Jedi Knights struggle to maintain order and restore peace. More and more systems are falling prey to the forces of the dark side as the Galactic Republic slips further and further under the sway of the Separatists and their never-ending droid army. Anakin Skywalker and his Padawan learner Ahsoka Tano find themselves on a mission with far-reaching consequences, one that brings them face-to-face with crime lord Jabba the Hutt. But Count Dooku and his sini"
tt0486655,Stardust,2007,08-10-2007,127,PG-13,PG-13,7.6,242174,538,240,70000000,38634938,135560026,2540,2565,UK,USA,,Paramount,Matthew Vaughn,Adventure,Family,Fantasy,Romance,,,,,5 wins & 8 nominations.,2295,10,1,Jane Goldman,Matthew Vaughn,Ian McKellen,Bimbo Hart,Alastair MacIntosh,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.","The passage from this world to the fantasy kingdom of Stormhold is through a breach in a wall beside an English village. In the 1800s, a boy becomes a man when he ventures through the breach in pursuit of a fallen star, to prove his love for the village beauty. The star is no lump of rock, it's a maiden, Yvaine. Tristan, the youth, is not the only one looking for her: three witches, led by Lamia, want her heart to make them young; and, the sons of the dead king of Stormhold want her because she holds a ruby"
tt0473705,State of Play,2009,04-17-2009,127,PG-13,PG-13,7.1,129106,246,250,.,37017955,87812371,2803,2807,USA,UK,Franc,Universal,Kevin Macdonald,Crime,Drama,Mystery,Thriller,,,,,2 wins & 4 nominations.,2145,4,1,Matthew Michael Carnahan,Tony Gilroy,Russell Crowe,Ben Affleck,Rachel McAdams,"When a congressional aide is killed, a Washington, D.C. journalist starts investigating the case involving the Representative, his old college friend.","A petty thief is gunned down in an alley and a Representative's assistant falls in front of a subway, two seemingly unrelated deaths. But not to wisecracking, brash newspaper reporter Cal McAffrey (Russell Crowe), who spies a conspiracy waiting to be uncovered. With a turbulent past connected to the Representative and the aid of ambitious young rookie writer Della Frye (Rachel McAdams), Cal begins uprooting clues that lead him to a corporate cover-up full of insiders, informants, and assassins. But as he dr"
tt0371257,Stay,2005,10-21-2005,99,R,R,6.8,71166,372,121,50000000,3626883,8342132,1684,1684,USA,,,20th Century Fox,Marc Forster,Drama,Mystery,Thriller,,,,,,1 nomination.,2295,10,1,David Benioff,,Ewan McGregor,Ryan Gosling,Kate Burton,This movie focuses on the attempts of a psychiatrist to prevent one of his patients from committing suicide while trying to maintain his own grip on reality.,A thought-provoking and haunting exploration of how reality and dream-states may combine to form complex interactions. The line between the imagination and reality blurs when an accomplished Psychiatrist takes on a patient that appears to be suicidal.
tt0441796,Stay Alive,2006,03-24-2006,85,PG-13,PG-13,5.1,28983,281,113,7000000,23086480,27105095,2009,2009,USA,,,BUENA VISTA,William Brent Bel,Fantasy,Horror,Mystery,Sci-Fi,Thriller,,,,,2145,4,1,William Brent Bell,Matthew Peterman,Jon Foster,Samaire Armstrong,Frankie Muniz,"For a group of teens, the answer to the mysterious death of their old friend lies within the world of an online video game based on the true story of an ancient noblewoman known as the Blood Countess.","Loomis Crowley is testing the underground game Stay Alive with his friends Sarah and Rex. When the game is over, Loomis finds Rex and Sarah dead in their room, and he is pushed by a shadow from the staircase, breaking the banister and hanging the same way he died in the game. Loomis' sister, Emma, gives his game to his best friend, Hutch. They, and his friends Miller, Phineus with his sister October, Swink and Abigail play the game together. When Miller and Phineus die the same way they died in the game, th"
tt0382992,Stealth,2005,07-29-2005,121,PG-13,PG-13,5.1,50090,393,149,135000000,32116746,76932872,3495,3495,USA,,,Sony Pictures/Columbia,Rob Cohen,Action,Adventure,Sci-Fi,Thriller,,,,,2 nominations.,2295,10,1,W.D. Richter,,Josh Lucas,Jessica Biel,Jamie Foxx,"Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control before it initiates the next world war.","In the near future, the Navy develops a fighter jet piloted by an artificial intelligence computer. The jet is placed on an aircraft carrier in the Pacific to learn combat manuevers from the human pilots aboard. But when the computer develops a mind of its own, it's the humans who are charged with stopping it before it incites a war..."
tt0838283,Step Brothers,2008,07-25-2008,98,R,R,6.9,252205,327,191,65000000,100468793,128107642,3094,3182,USA,Spain,,Sony Pictures/Columbia,Adam McKay,Comedy,,,,,,,,3 wins & 2 nominations.,2295,10,1,Will Ferrell,Adam McKay,Will Ferrell,John C. Reilly,Mary Steenburgen,Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,Brennan Huff and Dale Doback are both about 40 when Brennan's mom and Dale's dad marry. The sons still live with the parents so they must now share a room. Initial antipathy threatens the household's peace and the parents' relationship. Dad lays down the law: both slackers have a month to find a job. Out of the job search and their love of music comes a pact that leads to friendship but more domestic disarray compounded by the boys' sleepwalking. Hovering nearby are Brennan's successful brother and his lone
tt0462590,Step Up,2006,08-11-2006,104,PG-13,PG-13,6.5,105833,285,99,12000000,65328121,114197742,2467,2647,USA,,,BUENA VISTA,Anne Fletcher,Crime,Drama,Music,Romance,,,,,1 win & 3 nominations.,2235,4,3,Duane Adler,Melissa Rosenberg,Channing Tatum,Jenna Dewan,Damaine Radcliff,"Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.","In Baltimore, the troublemaker and street dancer Tyler Gage lives with his foster parents in a lower class neighborhood. His best friends are Mac Carter and his little brother Skinny Carter and they used to hang around together, going to parties and stealing cars. After being expelled from a party, the trio breaks in the Maryland School of Arts and commits vandalism, destroying the stage. Tyler is arrested and sentenced to 200 hours of community service in the school and Director Gordon assigns him to help"
tt2626350,Step Up All In,2014,08-08-2014,112,PG-13,PG-13,6,30921,52,69,45000000,14904384,86165646,2072,2072,USA,,,LG/S,Trish Sie,Drama,Music,Romance,,,,,,,2145,4,1,Duane Adler,John Swetnam,Ryan Guzman,Briana Evigan,Adam Sevani,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.","Sean brings his dance crew known as The Mob to Los Angeles to try and make it. But they haven't had much luck, eventually the Mob decides it's time to go back to Miami but Sean decides to stay. He learns of a dance competition is Las Vegas wherein the winner will get a three year contract. Sean needs a new crew so he asks fellow dancer Moose for help. And Moose introduces him to Andie, another friend and dancer who got injured a few years ago and is now ready to get back in. He recruits some other friends a"
tt1800741,Step Up Revolution,2012,07-27-2012,99,PG-13,PG-13,6.4,51894,79,122,33000000,35074677,140470746,2567,2606,USA,,,LG/S,Scott Speer,Drama,Music,Romance,,,,,,1 nomination.,2145,4,1,Amanda Brody,Duane Adler,Cleopatra Coleman,Ryan Guzman,Misha Gabriel Hamilton,"Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.","The Mob sets the dancing against the vibrant backdrop of Miami. Emily arrives in Miami with aspirations of becoming a professional dancer and soon falls in love with Sean, a young man who leads a dance crew in elaborate, cutting-edge flash mobs, called ""The Mob"". When a wealthy business man threatens to develop The Mob's historic neighborhood and displace thousands-of people, Emily must work together with Sean and The Mob to turn their performance art into protest art, and risk losing their dreams to fight"
tt2080374,Steve Jobs,2015,10-23-2015,122,R,R,7.2,142167,387,443,30000000,17766658,34441873,4,2493,UK,USA,,Universal,Danny Boyle,Biography,Drama,,,,,,,Nominated for 2 Oscars.,2195,6,1,Aaron Sorkin,Walter Isaacson,Michael Fassbender,Kate Winslet,Seth Rogen,"Steve Jobs takes us behind the scenes of the digital revolution, to paint a portrait of the man at its epicenter. The story unfolds backstage at three iconic product launches, ending in 1998 with the unveiling of the iMac.","His passion and ingenuity have been the driving force behind the digital age. However his drive to revolutionize technology was sacrificial. Ultimately it affected his family life and possibly his health. In this revealing film we explore the trials and triumphs of a modern day genius, the late CEO of Apple inc. Steven Paul Jobs."
tt0430634,Stick It,2006,04-28-2006,103,PG-13,PG-13,6.4,25493,129,88,.,26910736,31976848,2038,2044,USA,,,BUENA VISTA,Jessica Bendinger,Comedy,Drama,Sport,,,,,,,2145,4,1,Jessica Bendinger,,Jeff Bridges,Missy Peregrym,Vanessa Lengies,"After a run-in with the law, Haley Graham (Missy Peregrym) is forced to return to the world from which she fled some years ago. Enrolled in an elite gymnastics program run by the legendary Burt Vickerman (Jeff Bridges), Haley's rebellious attitude gives w","Haley Graham is a former gymnast-turned-juvenile delinquent who, after one too many run-ins with the law, is forced to enroll at an elite gymnastics academy, the VGA in Houston, Texas which is run by the legendary Olympic gymnast Burt Vickerman. But the rebellious Haley is not welcomed into the academy by the other teenage gymnasts who despise her for walking out on her Junior Olympic team years earlier during a competition which cost them the gold medal. But Haley is not a docile person either and makes ev"
tt3316960,Still Alice,2014,02-20-2015,101,PG-13,PG-13,7.5,119600,234,300,5000000,18754371,43884652,12,1318,USA,UK,Franc,SPC,Richard Glatzer,Drama,,,,,,,,Won 1 Oscar.,2145,4,1,Richard Glatzer,Wash Westmoreland,Julianne Moore,Kate Bosworth,Shane McRae,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.,"Alice Howland is a renowned linguistics professor happily married with three grown children. All that begins to change when she strangely starts to forget words and then more. When her doctor diagnoses her with Early-onset Alzheimer's Disease, Alice and her family's lives face a harrowing challenge as this terminal degenerative neurological ailment slowly progresses to an inevitable conclusion they all dread. Along the way, Alice struggles to not only to fight the inner decay, but to make the most of her re"
tt1423995,Stone,2010,10-22-2010,105,R,R,5.4,39038,151,130,22000000,1810078,9479718,6,125,USA,,,Over.,John Curran,Drama,Thriller,,,,,,,,2145,4,1,Angus MacLachlan,,Robert De Niro,Edward Norton,Milla Jovovich,A convicted arsonist looks to manipulate a parole officer into a plan to secure his parole by placing his beautiful wife in the lawman's path.,"Parole officer Jack Mabry (Robert De Niro) has only a few weeks left before retirement and wishes to finish out the cases he's been assigned. One such case is that of Gerald ""Stone"" Creeson (Edward Norton), a convicted arsonist who is up for parole. Jack is initially reluctant to indulge Stone in the coarse banter he wishes to pursue and feels little sympathy for the prisoner's pleas for an early release. Seeing little hope in convincing Jack by himself, Stone arranges for his wife, Lucetta (Milla Jovovich)"
tt4624424,Storks,2016,09-23-2016,87,PG,PG,6.8,51861,106,139,70000000,72679278,183388953,3922,3922,USA,,,WB,Nicholas Stoller,Animation,Adventure,Comedy,Family,Fantasy,,,,5 wins & 4 nominations.,2295,10,1,Nicholas Stoller,,Andy Samberg,Katie Crown,Kelsey Grammer,"Storks have moved on from delivering babies to packages. But when an order for a baby appears, the best delivery stork must scramble to fix the error by delivering the baby.","Storks deliver babies...or at least they used to. Now they deliver packages for global internet giant Cornerstore.com. Junior, the company's top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl. Desperate to deliver this bundle of trouble before the boss gets wise, Junior and his friend Tulip, the only human on Stork Mountain, race to make their first-ever baby drop - in a wild and revealing journey that c"
tt1398426,Straight Outta Compton,2015,08-14-2015,147,R,R,7.9,168582,376,381,28000000,161197785,201634991,2757,3142,USA,,,Universal,F. Gary Gray,Biography,Drama,History,Music,,,,,Nominated for 1 Oscar.,2600,6,10,Jonathan Herman,Andrea Berloff,O'Shea Jackson Jr.,Corey Hawkins,Jason Mitchell,"The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.","In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music. Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels-armed only with their lyrics, swagger, bravado and raw talent-stood up to the authorities that meant to keep them down and formed the world's most dangerous group, N.W.A. And as they spoke the"
tt0420223,Stranger Than Fiction,2006,11-10-2006,113,PG-13,PG-13,7.6,210114,578,259,30000000,40660952,53653224,2264,2270,USA,,,Sony Pictures/Columbia,Marc Forster,Comedy,Drama,Fantasy,Romance,,,,,Nominated for 1 Golden Globe.,2195,6,1,Zach Helm,,Will Ferrell,William Dick,Guy Massey,"I.R.S. auditor Harold Crick suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death.","Everybody knows that your life is a story. But what if a story was your life? Harold Crick (Will Ferrell) is your average I.R.S. Agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside of his head narrating his life. The narrator it is extraordinarily accurate, and Harold recognizes the voice as an esteemed author he saw on television. But when the narration reveals that he is going to die, Harold must find the author of the story, and ultimately h"
tt0421073,Street Kings,2008,04-11-2008,109,R,R,6.8,103910,206,196,20000000,26418667,65572887,2467,2469,USA,,,Fox Searchlight,David Ayer,Action,Crime,Drama,Thriller,,,,,1 nomination.,2195,6,1,James Ellroy,Kurt Wimmer,Keanu Reeves,Forest Whitaker,Hugh Laurie,"An undercover cop, disillusioned by the death of his wife, is implicated in the murder of an officer and must struggle to clear himself.","LAPD detective Tom Ludlow is a ruthlessly efficient, unorthodox undercover cop. Captain Jack Wander always covers for Ludlow, as do even his somewhat jealous colleagues. After technically excessive violence against a vicious Korean gang during the liberation of kidnapped child sex slaves, Ludlow becomes the target of hotshot Internal Affairs captain James Biggs, who feels passed over after Wander's promotion to chief. Ludlow's ex-patrol partner, Terrence Washington, sides with IA but is killed during a shop"
tt3881784,Stronger,2017,09-29-2017,119,R,R,6.9,35661,101,173,30000000,4211129,8484418,573,645,USA,,,RAtt.,David Gordon Gree,Biography,Drama,,,,,,,2 wins & 8 nominations.,2145,4,1,John Pollono,Jeff Bauman,Jake Gyllenhaal,Tatiana Maslany,Miranda Richardson,"Stronger is the inspiring real life story of Jeff Bauman, an ordinary man who captured the hearts of his city and the world to become a symbol of hope after surviving the 2013 Boston Marathon bombing.","Jeff Bauman is a well-intention-ed but underachieving Boston native who works at the deli counter of a Costco and lives in a small two-bedroom apartment with his alcoholic mother, Patty. One day at the local bar, Jeff runs into his ex-girlfriend Erin, who is attracted to his kindness and charm but finds herself constantly frustrated by his lack of commitment. After learning that Erin is running in the Boston Marathon to raise money for the hospital she works at, Jeff asks every patron in the bar to donate a"
tt0491175,Suburbicon,2017,10-27-2017,105,R,R,5.6,34001,304,287,25000000,5775178,12751667,2046,2046,UK,USA,,Paramount,George Clooney,Comedy,Crime,Drama,Mystery,Thriller,,,,4 wins & 8 nominations.,2195,6,1,Joel Coen,Ethan Coen,Steve Monroe,Gavin Wilde,Landon Gordon,"As a 1950s suburban community self-destructs, a home invasion has sinister consequences for one seemingly normal family.","In the bosom of Suburbicon--a family-centred, all-white utopia of manicured lawns and friendly locals--a simmering tension is brewing, as the first African-American family moves in the idyllic community, in the hot summer of 1959. However--as the young patriarch, Gardner Lodge, and his family start catching a few disturbing glimpses of the once-welcoming neighbourhood's dark underbelly--seemingly random acts of unprecedented violence paired with a gruesome death will blemish, irreparably, Suburbicon's pictu"
tt0978764,Sucker Punch,2011,03-25-2011,110,PG-13,PG-13,6,221105,981,447,82000000,36392502,89792502,3033,3033,USA,Canada,,WB,Zack Snyder,Action,Adventure,Fantasy,,,,,,1 win & 11 nominations.,2295,10,1,Zack Snyder,Steve Shibuya,Emily Browning,Abbie Cornish,Jena Malone,A young girl institutionalized by her abusive stepfather retreats to an alternative reality as a coping strategy and envisions a plan to help her escape.,"A young girl, Babydoll, is locked away in a mental asylum by her abusive stepfather, where she will undergo a lobotomy in five days' time. Faced with unimaginable odds, she retreats to a fantastical world in her imagination where she and four other female asylum inmates plot to escape the facility. The line between reality and fantasy blurs as Babydoll and the others, plus a mysterious guide, fight to retrieve the five items that will let them break free from their captors in time."
tt1386697,Suicide Squad,2016,08-05-2016,123,PG-13,PG-13,6,554092,2140,679,175000000,325100054,746846894,4255,4255,USA,,,WB,David Ayer,Action,Adventure,Fantasy,Sci-Fi,,,,,Won 1 Oscar.,2295,10,1,David Ayer,,Will Smith,Jaime FitzSimons,Ike Barinholtz,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,"It feels good to be bad...Assemble a team of the world's most dangerous, incarcerated Super Villains, provide them with the most powerful arsenal at the government's disposal, and send them off on a mission to defeat an enigmatic, insuperable entity. U.S. intelligence officer Amanda Waller has determined only a secretly convened group of disparate, despicable individuals with next to nothing to lose will do. However, once they realize they weren't picked to succeed but chosen for their patent culpability wh"
